Site_Name,Phase,Activity Name,Equipment,Activity ID,Team,Employee,Planned Start,Planned Completion,Status,Actual Start Date,Completed Date,Percentage Complete,Task Duration,Float,Complexity
200,02-SHUTDOWN,Gas check and work clearance,111-4004LDAR,111-4004LDAR-28736,Operations,Mmoshe,2/9/2022,2/9/2022 9:00,Completed,2/13/2022 19:37,2/13/2022 19:37,,0,436.5,1
200,08-TURNOVER,Pressure test for welded valves,111-3604LDAR,111-3604LDAR-28570,Operations,Balex,3/15/2022,3/15/2022 10:00,Not started,,,,2,217,1
200,08-TURNOVER,Drying,111-3604LDAR,111-3604LDAR-28571,Operations,Balex,3/15/2022,3/15/2022 12:00,Not started,,,,2,217,1
200,08-TURNOVER,Leak test,XV-5501LDAR,XV-5501LDAR-39278,Operations,Eshlomi,3/15/2022,3/15/2022 19:00,Not started,,,,1,214,1
200,05-INSPECTIONS,PID test,140002270,140002270-18101,Inspections,Hmoshe,2/16/2022,2/16/2022 11:00,Completed,2/15/2022 16:43,2/15/2022 16:44,10,3,374.5,1
200,02-SHUTDOWN,Steaming,161-5505LDAR,161-5505LDAR-29415,Operations,Eshlomi,2/8/2022,2/8/2022 14:00,Completed,2/17/2022 8:15,2/17/2022 8:15,,0,0,1
200,01-PRE STO,Scaffold Construction,161-5505LDAR,161-5505LDAR-29410,Mechanical,Palex,2/4/2022,2/4/2022 14:00,Completed,2/15/2022 13:58,2/15/2022 13:58,,6,1100.5,1
200,02-SHUTDOWN,Steaming,161-3102BLDAR,161-3102BLDAR-29245,Operations,Balex,2/11/2022,2/11/2022 23:00,Completed,2/13/2022 9:02,2/15/2022 19:57,,0,411,1
200,02-SHUTDOWN,Gas check and work clearance,161-3102BLDAR,161-3102BLDAR-29246,Operations,Balex,2/11/2022,2/11/2022 23:00,Completed,2/16/2022 21:50,2/16/2022 21:50,,0,411,1
100,07-REASSEMBLY,Parts assembly,112-1202,112-1202-11080,Mechanical,KHTARE,3/1/2022,3/1/2022 9:00,Completed,2/28/2022 18:31,2/28/2022 18:31,,2,217.5,1
100,07-REASSEMBLY,Pressure tests acceptance,112-1202,112-1202-11083,Inspections,Hmoshe,3/3/2022,3/3/2022 11:00,Completed,3/2/2022 9:54,3/2/2022 9:54,100,2,193.5,1
200,08-TURNOVER,Scaffold deconstruction,093-3704ALDAR,093-3704ALDAR-28014,Mechanical,Szeev,3/16/2022,3/16/2022 16:00,Not started,,,,0,83,1
200,01-PRE STO,Scaffold Construction,093-3704BLDAR,093-3704BLDAR-28016,Mechanical,Nsamoel,2/9/2022,2/9/2022 12:00,Completed,2/15/2022 13:56,2/15/2022 13:56,,4,1020.5,1
200,02-SHUTDOWN,Stopping of feed to the section,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29564,Operations,Balex,2/13/2022,2/14/2022 0:00,Completed,2/10/2022 11:40,2/10/2022 11:40,,8,880.5,1
200,02-SHUTDOWN,Removal of insulation,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29565,Mechanical,Szeev,2/14/2022,2/14/2022 8:00,Completed,2/15/2022 14:06,2/15/2022 14:06,,8,880.5,1
100,03-DISASSEMBLY,heat exchangers covers Desmantelling,112-3001B,112-3001B-38355,Mechanical,KHTARE,2/13/2022,2/14/2022 10:00,Completed,2/14/2022 14:19,2/14/2022 14:19,100,4,216,1
100,03-DISASSEMBLY,tube bundle extraction,112-3001B,112-3001B-38356,Mechanical,KHTARE,2/14/2022,2/14/2022 14:00,Completed,2/14/2022 16:21,2/14/2022 16:21,100,4,216,1
200,02-SHUTDOWN,Removal of insulation,081-3801LDAR,081-3801LDAR-27644,Mechanical,Nsamoel,2/11/2022,2/11/2022 23:00,Completed,2/15/2022 14:03,2/15/2022 14:03,,5,527.5,1
200,02-SHUTDOWN,Depressureing to flare,081-3801LDAR,081-3801LDAR-27645,Operations,Ahaim,2/11/2022,2/12/2022 4:00,Completed,2/10/2022 10:43,2/10/2022 10:43,,5,527.5,1
200,07-REASSEMBLY,removing spades / fig 8,113-5502,113-5502-17692,Mechanical,Trami,3/8/2022,3/8/2022 15:00,Not started,,,,4,72,1
200,08-TURNOVER,flanges leak test,113-5502,113-5502-17693,Operations,Eshlomi,3/15/2022,3/15/2022 11:00,Not started,,,,3,162,1
200,03-DISASSEMBLY,gas check and work permit,093-3706,093-3706-13400,Operations,Ahaim,2/23/2022,2/24/2022 1:00,Completed,2/23/2022 21:29,2/23/2022 21:29,,2,329,1
200,03-DISASSEMBLY,Installing lights,093-3706,093-3706-13401,Electrical,Cyaron,2/24/2022,2/24/2022 8:30,Completed,2/21/2022 9:03,2/21/2022 9:03,,2,288,1
200,08-TURNOVER,Inerting (nitrogen),093-3103LDAR,093-3103LDAR-27858,Operations,Balex,3/15/2022,3/15/2022 11:00,Not started,,,,1,221,1
200,08-TURNOVER,Leak test,093-3103LDAR,093-3103LDAR-27859,Operations,Balex,3/15/2022,3/15/2022 12:00,Not started,,,,1,221,1
100,02-SHUTDOWN,Gas check and work clearance,28050-4-D1R04 LDAR,28050-4-D1R04 LDAR-38042,Operations,Glior,2/7/2022,2/7/2022 18:00,Completed,2/18/2022 8:18,2/18/2022 8:18,,1,1031,1
100,03-DISASSEMBLY,Component / valve / connector disassembly,28050-4-D1R04 LDAR,28050-4-D1R04 LDAR-38044,Mechanical,INSPECTORLDAR1,2/28/2022,2/28/2022 9:00,Completed,2/28/2022 17:02,2/28/2022 17:02,,1,235,1
200,03-DISASSEMBLY,Treatment,140001258,140001258-17897,Mechanical,Shusam,3/1/2022,3/1/2022 14:00,Completed,2/28/2022 17:35,2/28/2022 17:35,,6,0,1
200,05-INSPECTIONS,PID test,140001258,140001258-17898,Inspections,Yemil,3/1/2022,3/1/2022 12:00,End time failed,3/2/2022 10:26,,20,4,142,1
200,01-PRE STO,External Scaffold Construction,081-3103,081-3103-12176,Mechanical,Ameir,1/23/2022,1/23/2022 12:00,Completed,2/14/2022 14:44,2/14/2022 14:44,,4,557.5,1
200,05-INSPECTIONS,Non destructive testing,081-3103,081-3103-12199,Inspections,Drami,3/9/2022,3/9/2022 12:30,Completed,3/3/2022 16:06,3/3/2022 16:06,,6,0,1
200,08-TURNOVER,Inerting (nitrogen),111-3604LDAR,111-3604LDAR-28572,Operations,Balex,3/15/2022,3/15/2022 14:00,Not started,,,,2,217,1
200,08-TURNOVER,Leak test,111-3604LDAR,111-3604LDAR-28573,Operations,Balex,3/15/2022,3/15/2022 16:00,Not started,,,,2,217,1
200,03-DISASSEMBLY,Component / valve / connector disassembly,111-4004LDAR,111-4004LDAR-28737,Mechanical,Palex,2/9/2022,2/9/2022 14:00,Completed,2/15/2022 8:04,2/15/2022 8:04,,5,436.5,1
200,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,111-4004LDAR,111-4004LDAR-28738,Mechanical,Palex,2/9/2022,2/10/2022 7:00,Completed,2/15/2022 18:42,3/3/2022 13:10,,5,0,1
100,04-CLEANING,Transporting the tube bundle back and forth to the washing station,112-3001B,112-3001B-38358,Mechanical,KHTARE,2/14/2022,2/14/2022 16:00,Completed,2/14/2022 16:22,2/14/2022 16:22,100,2,216,1
200,07-REASSEMBLY,Insulation assembly time,140002270,140002270-18102,Mechanical,Bbasil,3/1/2022,3/6/2022 18:00,Start time failed,,,,56,93,1
200,07-REASSEMBLY,Scaffolding disassembly time,140002270,140002270-18103,Mechanical,Bbasil,3/1/2022,3/1/2022 16:00,Start time failed,,,,8,311.5,1
200,03-DISASSEMBLY,"Disassembly, draining & Cleaning instrumentation pipe",093-3706,093-3706-13402,Instrumentation,Bvitali,3/2/2022,3/2/2022 9:00,Completed,3/3/2022 8:43,3/3/2022 8:43,,1,0,1
200,03-DISASSEMBLY,Component / valve / connector disassembly,161-3102BLDAR,161-3102BLDAR-29247,Mechanical,Szeev,2/23/2022,2/24/2022 8:00,Completed,2/23/2022 14:32,3/3/2022 13:16,,3,189,1
200,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,161-3102BLDAR,161-3102BLDAR-29248,Mechanical,Szeev,2/24/2022,2/24/2022 11:00,Completed,2/23/2022 14:32,3/3/2022 13:16,,3,0,1
200,02-SHUTDOWN,Stopping of feed to the section,161-5505LDAR,161-5505LDAR-29411,Operations,Eshlomi,2/7/2022,2/7/2022 20:00,Completed,2/13/2022 13:00,2/13/2022 13:00,,6,1028.5,1
200,02-SHUTDOWN,Removal of insulation,161-5505LDAR,161-5505LDAR-29412,Mechanical,Palex,2/7/2022,2/8/2022 2:00,Completed,2/15/2022 14:05,2/15/2022 14:05,,6,1050.5,1
100,03-DISASSEMBLY,Component / valve / connector assembly&moment tightening,28050-4-D1R04 LDAR,28050-4-D1R04 LDAR-38045,Mechanical,INSPECTORLDAR1,2/28/2022,2/28/2022 12:00,Completed,2/28/2022 17:02,2/28/2022 17:02,,3,235,1
100,08-TURNOVER,flanges leak test,112-1202,112-1202-11085,Operations,Zeyal,3/17/2022,3/17/2022 12:00,Not started,,,,4,133,1
100,08-TURNOVER,Drying,112-1202,112-1202-11086,Operations,Zeyal,3/17/2022,3/17/2022 16:00,Not started,,,,4,133,1
200,02-SHUTDOWN,Stopping of feed to the section,093-3704BLDAR,093-3704BLDAR-28017,Operations,Ahaim,2/9/2022,2/9/2022 16:00,Completed,2/13/2022 12:59,2/13/2022 12:59,,4,1020.5,1
200,02-SHUTDOWN,Removal of insulation,093-3704BLDAR,093-3704BLDAR-28018,Operations,Ahaim,2/9/2022,2/9/2022 20:00,Completed,1/20/2022 13:24,2/6/2022 14:06,,4,1020.5,1
200,02-SHUTDOWN,Depressureing to flare,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29566,Operations,Balex,2/14/2022,2/14/2022 16:00,Completed,2/10/2022 10:47,2/10/2022 10:47,,8,880.5,1
200,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29567,Operations,Balex,2/14/2022,2/15/2022 0:00,Completed,2/18/2022 7:57,2/18/2022 7:57,,8,0,1
200,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,081-3801LDAR,081-3801LDAR-27646,Operations,Ahaim,2/12/2022,2/12/2022 9:00,Completed,2/18/2022 8:01,2/18/2022 8:01,,5,0,1
200,02-SHUTDOWN,Steaming,081-3801LDAR,081-3801LDAR-27647,Operations,Ahaim,2/12/2022,2/12/2022 9:00,Completed,2/13/2022 9:01,2/18/2022 8:01,,0,0,1
200,03-DISASSEMBLY,Installing an internal scaffold,093-3706,093-3706-13403,Mechanical,Ameir,2/28/2022,3/1/2022 9:00,Completed,2/23/2022 15:14,2/27/2022 9:29,,3,97,1
200,08-TURNOVER,Drying,113-5502,113-5502-17694,Operations,Eshlomi,3/15/2022,3/16/2022 23:00,Not started,,,,36,162,1
200,08-TURNOVER,Inertization (nitrogen),113-5502,113-5502-17695,Operations,Eshlomi,3/16/2022,3/17/2022 11:00,Not started,,,,12,162,1
200,01-PRE STO,External Scaffold Construction,081-3401,081-3401-12214,Mechanical,Ameir,1/23/2022,1/24/2022 10:00,Completed,2/17/2022 16:47,2/17/2022 16:47,,14,0,1
200,02-SHUTDOWN,Stopping of feed to section,081-3401,081-3401-12217,Operations,Balex,2/6/2022,2/6/2022 9:00,Completed,2/6/2022 14:13,2/6/2022 14:13,,1,550.5,1
200,07-REASSEMBLY,Insulation assembly time,140001258,140001258-17899,Mechanical,Shusam,3/1/2022,3/1/2022 15:00,Start time failed,,,,3,142,1
200,07-REASSEMBLY,Scaffolding disassembly time,140001258,140001258-17900,Mechanical,Shusam,3/1/2022,3/1/2022 18:00,Start time failed,,,,3,318.5,1
200,08-TURNOVER,Insulation assembly,111-3604LDAR,111-3604LDAR-28574,Mechanical,Szeev,3/15/2022,3/15/2022 16:00,Not started,,,,0,95,1
200,08-TURNOVER,Scaffold deconstruction,111-3604LDAR,111-3604LDAR-28575,Mechanical,Szeev,3/15/2022,3/15/2022 16:00,Not started,,,,0,95,1
200,08-TURNOVER,Insulation assembly,093-3103LDAR,093-3103LDAR-27860,Mechanical,Szeev,3/15/2022,3/15/2022 12:00,Not started,,,,0,99,1
200,08-TURNOVER,Scaffold deconstruction,093-3103LDAR,093-3103LDAR-27861,Mechanical,Szeev,3/15/2022,3/15/2022 12:00,Not started,,,,0,99,1
100,04-CLEANING,Cleaning the tube bundle at the washing station,112-3001B,112-3001B-38360,Mechanical,KHTARE,2/14/2022,2/16/2022 16:00,Completed,2/14/2022 20:49,2/17/2022 11:56,100,24,216,1
100,04-CLEANING,Cleanliness check,112-3001B,112-3001B-38361,Operations,Glior,2/21/2022,2/21/2022 20:00,Completed,2/21/2022 8:08,2/21/2022 8:08,,3,422,1
200,05-INSPECTIONS,PID tests,111-4004LDAR,111-4004LDAR-28739,Inspections,Yemil,3/1/2022,3/1/2022 13:00,End time failed,3/5/2022 8:06,,70,5,144,1
200,08-TURNOVER,Pressure test for welded valves,111-4004LDAR,111-4004LDAR-28740,Operations,Mmoshe,3/15/2022,3/15/2022 13:00,Not started,,,,5,205,1
200,01-PRE STO,Scaffolding erection time,140002271,140002271-18105,Mechanical,Bbasil,3/1/2022,3/4/2022 8:00,Completed,3/5/2022 15:58,3/5/2022 15:58,,36,292.5,1
200,03-DISASSEMBLY,Insulation removal time,140002271,140002271-18106,Mechanical,Bbasil,3/1/2022,3/3/2022 8:00,End time failed,3/5/2022 15:59,,,24,304.5,1
200,03-DISASSEMBLY,Opening manways and internal accessories,093-3706,093-3706-13404,Mechanical,Ameir,2/24/2022,2/24/2022 16:30,Completed,2/23/2022 15:14,2/23/2022 15:14,,4,139.5,1
200,05-INSPECTIONS,PID tests,161-3102BLDAR,161-3102BLDAR-29249,Inspections,Yemil,3/2/2022,3/2/2022 11:00,End time failed,3/5/2022 8:11,,70,3,134,1
200,08-TURNOVER,Pressure test for welded valves,161-3102BLDAR,161-3102BLDAR-29250,Operations,Balex,3/15/2022,3/15/2022 11:00,Not started,,,,3,213,1
200,02-SHUTDOWN,Depressureing to flare,161-5505LDAR,161-5505LDAR-29413,Operations,Eshlomi,2/8/2022,2/8/2022 8:00,Completed,2/10/2022 10:46,2/10/2022 10:46,,6,1028.5,1
200,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,161-5505LDAR,161-5505LDAR-29414,Operations,Eshlomi,2/8/2022,2/8/2022 14:00,Completed,2/15/2022 19:52,2/15/2022 19:52,,6,1050.5,1
100,08-TURNOVER,Final leak test,112-1202,112-1202-11088,Operations,Zeyal,3/17/2022,3/18/2022 0:00,Not started,,,,8,133,1
100,08-TURNOVER,Scaffold deconstruction,112-1202,112-1202-11090,Mechanical,KHTARE,3/18/2022,3/18/2022 7:30,Completed,3/5/2022 15:04,3/5/2022 15:04,,1,52.5,1
200,02-SHUTDOWN,Depressureing to flare,093-3704BLDAR,093-3704BLDAR-28019,Operations,Ahaim,2/9/2022,2/10/2022 0:00,Completed,2/7/2022 15:08,2/7/2022 15:08,,4,1020.5,1
200,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,093-3704BLDAR,093-3704BLDAR-28020,Operations,Ahaim,2/10/2022,2/10/2022 4:00,Completed,2/16/2022 6:15,2/16/2022 6:15,,4,1020.5,1
100,08-TURNOVER,Leak test,28050-4-D1R04 LDAR,28050-4-D1R04 LDAR-38052,Operations,Glior,3/15/2022,3/15/2022 9:00,Not started,,,,1,197,1
100,02-SHUTDOWN,Stopping of feed to the section,"8401101-6""-D1R03-N LDAR",8401101-6&quot;-D1R03-N LDAR-38059,Operations,Zitzik,2/6/2022,2/6/2022 9:00,Completed,2/6/2022 13:59,2/6/2022 13:59,,1,1057,1
200,02-SHUTDOWN,Steaming,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29568,Operations,Balex,2/15/2022,2/15/2022 0:00,Completed,2/13/2022 9:02,2/15/2022 19:56,,0,372,1
200,02-SHUTDOWN,Gas check and work clearance,"31005-24""-D1R04LDAR",31005-24&quot;-D1R04LDAR-29569,Operations,Balex,2/15/2022,2/15/2022 0:00,Completed,2/18/2022 7:57,2/18/2022 7:57,,0,0,1
200,02-SHUTDOWN,Gas check and work clearance,081-3801LDAR,081-3801LDAR-27648,Operations,Ahaim,2/12/2022,2/12/2022 9:00,Completed,2/18/2022 8:03,2/18/2022 8:03,,0,0,1
200,03-DISASSEMBLY,Component / valve / connector disassembly,081-3801LDAR,081-3801LDAR-27649,Mechanical,Nsamoel,2/23/2022,2/25/2022 14:00,Completed,2/23/2022 19:05,2/23/2022 19:05,,21,35,1
200,04-CLEANING,Tank cleaning including instrumentation connections,093-3706,093-3706-13405,Mechanical,Ameir,2/27/2022,2/28/2022 13:29,Completed,2/27/2022 9:29,3/3/2022 8:43,,16,0,1
200,08-TURNOVER,Final leak test,113-5502,113-5502-17696,Operations,Eshlomi,3/17/2022,3/17/2022 23:00,Not started,,,,12,162,1
200,01-PRE STO,Scaffold Construction,113-5504,113-5504-17700,Mechanical,Trami,3/1/2022,3/1/2022 11:00,Completed,3/7/2022 16:54,3/7/2022 16:54,,3,325.5,1
200,01-PRE STO,Scaffolding erection time,140001452,140001452-17909,Mechanical,Shusam,3/1/2022,3/1/2022 12:00,Completed,3/6/2022 9:03,3/6/2022 9:03,,4,315.5,1
200,03-DISASSEMBLY,Insulation removal time,140001452,140001452-17910,Mechanical,Shusam,3/1/2022,3/2/2022 9:00,Completed,3/6/2022 9:03,3/6/2022 9:03,,9,315.5,1
200,02-SHUTDOWN,Liquid emptying,081-3401,081-3401-12218,Operations,Balex,2/6/2022,2/7/2022 9:00,Completed,2/7/2022 11:55,2/7/2022 11:55,,24,550.5,1
200,02-SHUTDOWN,Depressureing to flare,081-3401,081-3401-12219,Operations,Balex,2/7/2022,2/7/2022 11:00,Completed,2/7/2022 14:59,2/7/2022 14:59,,2,550.5,1
200,01-PRE STO,Scaffold Construction,111-3701LDAR,111-3701LDAR-28577,Mechanical,Nsamoel,2/9/2022,2/9/2022 10:00,Completed,2/15/2022 13:57,2/15/2022 13:57,,2,1048.5,1
200,02-SHUTDOWN,Stopping of feed to the section,111-3701LDAR,111-3701LDAR-28578,Operations,Ahaim,2/9/2022,2/9/2022 12:00,Completed,2/13/2022 12:59,2/13/2022 12:59,,2,1048.5,1
200,01-PRE STO,Scaffold Construction,093-3104LDAR,093-3104LDAR-27863,Mechanical,Szeev,2/13/2022,2/14/2022 4:00,Completed,2/15/2022 13:56,2/15/2022 13:56,,20,910.5,1
200,02-SHUTDOWN,Stopping of feed to the section,093-3104LDAR,093-3104LDAR-27864,Operations,Balex,2/14/2022,2/15/2022 0:00,Completed,2/10/2022 11:39,2/10/2022 11:39,,20,676.5,1
100,04-CLEANING,Installing transformer / lights,112-3001B,112-3001B-38362,Electrical,Cyaron,2/22/2022,2/22/2022 8:30,Completed,2/21/2022 8:08,2/21/2022 8:08,,2,179.5,1
100,04-CLEANING,Cleaning covers,112-3001B,112-3001B-38363,Mechanical,KHTARE,2/22/2022,2/22/2022 12:30,Completed,2/21/2022 8:08,2/21/2022 8:08,,4,179.5,1
200,08-TURNOVER,Drying,111-4004LDAR,111-4004LDAR-28741,Operations,Mmoshe,3/15/2022,3/15/2022 18:00,Not started,,,,5,205,1
200,08-TURNOVER,Inerting (nitrogen),111-4004LDAR,111-4004LDAR-28742,Operations,Mmoshe,3/15/2022,3/15/2022 23:00,Not started,,,,5,205,1
200,03-DISASSEMBLY,Treatment,140002271,140002271-18107,Mechanical,Bbasil,3/1/2022,3/1/2022 17:00,Start time failed,,,,9,319.5,1
200,07-REASSEMBLY,Insulation assembly time,140002271,140002271-18109,Mechanical,Bbasil,3/1/2022,3/6/2022 18:00,Start time failed,,,,56,93,1
200,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,081-3801LDAR,081-3801LDAR-27650,Mechanical,Nsamoel,2/23/2022,2/27/2022 14:30,Completed,2/23/2022 19:05,3/2/2022 14:29,,30,0,1
200,04-CLEANING,Preparations for magnetic testing / brushing,093-3706,093-3706-13406,Mechanical,Ameir,2/27/2022,3/1/2022 9:29,Completed,2/27/2022 9:29,3/3/2022 8:43,,8,0,1
200,08-TURNOVER,Drying,161-3102BLDAR,161-3102BLDAR-29251,Operations,Balex,3/15/2022,3/15/2022 14:00,Not started,,,,3,213,1
200,08-TURNOVER,Inerting (nitrogen),161-3102BLDAR,161-3102BLDAR-29252,Operations,Balex,3/15/2022,3/15/2022 17:00,Not started,,,,3,213,1
200,02-SHUTDOWN,Gas check and work clearance,161-5505LDAR,161-5505LDAR-29416,Operations,Eshlomi,2/8/2022,2/10/2022 14:00,Completed,2/16/2022 21:23,2/16/2022 21:23,,24,438.5,1
200,03-DISASSEMBLY,Component / valve / connector disassembly,161-5505LDAR,161-5505LDAR-29417,Mechanical,Palex,2/27/2022,2/27/2022 6:30,Completed,2/24/2022 18:11,2/24/2022 18:11,,0,168.5,1
200,02-SHUTDOWN,Steaming,093-3704BLDAR,093-3704BLDAR-28021,Operations,Ahaim,2/10/2022,2/10/2022 4:00,Completed,2/13/2022 9:01,2/16/2022 21:40,,0,430,1
200,02-SHUTDOWN,Gas check and work clearance,093-3704BLDAR,093-3704BLDAR-28022,Operations,Ahaim,2/10/2022,2/10/2022 4:00,Completed,2/18/2022 8:01,2/18/2022 8:01,,0,0,1
100,01-PRE STO,Scaffold Construction,112-1203,112-1203-11092,Mechanical,KHTARE,1/23/2022,1/23/2022 10:00,Completed,1/28/2022 8:23,1/28/2022 8:24,100,2,591,1
100,01-PRE STO,Temporary piping,112-1203,112-1203-11093,Operations,Zeyal,2/9/2022,2/9/2022 10:00,Completed,2/10/2022 10:21,2/10/2022 10:21,,2,949,1
100,02-SHUTDOWN,Depressureing to flare,"8401101-6""-D1R03-N LDAR",8401101-6&quot;-D1R03-N LDAR-38061,Operations,Zitzik,2/6/2022,2/6/2022 12:00,Completed,2/10/2022 10:41,2/10/2022 10:41,,3,1057,1
100,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,"8401101-6""-D1R03-N LDAR",8401101-6&quot;-D1R03-N LDAR-38063,Operations,Zitzik,2/10/2022,2/10/2022 13:41,Completed,2/18/2022 8:17,2/18/2022 8:17,,3,962.3,1
200,01-PRE STO,Scaffold Construction,"31034-16""-D3R02LDAR",31034-16&quot;-D3R02LDAR-29580,Mechanical,Szeev,2/11/2022,2/11/2022 11:00,Completed,2/15/2022 13:59,2/15/2022 13:59,,3,992.5,1
200,02-SHUTDOWN,Stopping of feed to the section,"31034-16""-D3R02LDAR",31034-16&quot;-D3R02LDAR-29581,Operations,Balex,2/11/2022,2/11/2022 14:00,Completed,2/10/2022 11:40,2/10/2022 11:40,,3,992.5,1
200,01-PRE STO,Temporary piping,113-5504,113-5504-17701,Operations,Eshlomi,1/16/2022,1/16/2022 15:00,Completed,1/20/2022 13:03,1/20/2022 13:03,,4,1481.5,1
200,02-SHUTDOWN,Stopping of feed to section,113-5504,113-5504-17702,Operations,Eshlomi,2/7/2022,2/7/2022 14:00,Completed,2/6/2022 14:06,2/6/2022 14:06,,6,1084.5,1
200,02-SHUTDOWN,Displacement with inert gas (Nitrogen) to flare,081-3401,081-3401-12220,Operations,Balex,2/7/2022,2/8/2022 11:00,Completed,2/10/2022 10:53,2/13/2022 8:44,,24,550.5,1
200,02-SHUTDOWN,Steaming,081-3401,081-3401-12221,Operations,Balex,2/8/2022,2/10/2022 11:00,Completed,2/13/2022 8:53,2/18/2022 7:54,,48,0,1
200,02-SHUTDOWN,Removal of insulation,111-3701LDAR,111-3701LDAR-28579,Mechanical,Nsamoel,2/9/2022,2/9/2022 14:00,Completed,2/15/2022 14:04,2/15/2022 14:04,,2,1048.5,1
200,02-SHUTDOWN,Depressureing to flare,111-3701LDAR,111-3701LDAR-28580,Operations,Ahaim,2/9/2022,2/9/2022 16:00,Completed,2/10/2022 10:45,2/10/2022 10:45,,2,1048.5,1
200,02-SHUTDOWN,Removal of insulation,093-3104LDAR,093-3104LDAR-27865,Mechanical,Szeev,2/15/2022,2/15/2022 20:00,Completed,2/15/2022 14:03,2/15/2022 14:03,,20,676.5,1
200,02-SHUTDOWN,Depressureing to flare,093-3104LDAR,093-3104LDAR-27866,Operations,Balex,2/15/2022,2/16/2022 16:00,Completed,2/10/2022 10:44,2/10/2022 10:44,,20,676.5,1
200,03-DISASSEMBLY,Treatment,140001452,140001452-17911,Mechanical,Shusam,3/4/2022,3/6/2022 10:00,Completed,3/6/2022 9:03,3/6/2022 9:03,,12,90,1
200,05-INSPECTIONS,PID test,140001452,140001452-17912,Inspections,Yemil,3/6/2022,3/6/2022 12:00,End time failed,3/6/2022 13:07,,70,2,90,1
100,04-CLEANING,Cleaning shell,112-3001B,112-3001B-38364,Mechanical,KHTARE,2/22/2022,2/23/2022 12:30,Completed,2/21/2022 8:08,2/21/2022 8:08,,12,179.5,1
100,04-CLEANING,welding brushing,112-3001B,112-3001B-38365,Mechanical,KHTARE,2/23/2022,2/23/2022 18:30,Completed,2/21/2022 8:08,2/21/2022 8:08,,6,179.5,1
200,07-REASSEMBLY,Scaffolding disassembly time,140002271,140002271-18110,Mechanical,Bbasil,3/1/2022,3/3/2022 8:00,Start time failed,,,,24,304.5,1
200,05-INSPECTIONS,PID test,140002271,140002271-18108,Inspections,Drami,3/1/2022,3/1/2022 11:00,Start time failed,,,,3,325.5,1
200,08-TURNOVER,Leak test,111-4004LDAR,111-4004LDAR-28743,Operations,Mmoshe,3/15/2022,3/16/2022 4:00,Not started,,,,5,205,1
200,08-TURNOVER,Insulation assembly,111-4004LDAR,111-4004LDAR-28744,Mechanical,Palex,3/16/2022,3/16/2022 4:00,Not started,,,,0,92.5,1
200,05-INSPECTIONS,Visual examination,093-3706,093-3706-13407,Inspections,Drami,3/1/2022,3/1/2022 12:29,Completed,3/3/2022 8:42,3/3/2022 8:42,,3,0,1
200,05-INSPECTIONS,Non destructive testing,093-3706,093-3706-13408,Inspections,Drami,3/1/2022,3/1/2022 15:29,Completed,3/3/2022 8:42,3/3/2022 8:42,,3,0,1
200,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,161-5505LDAR,161-5505LDAR-29418,Mechanical,Palex,2/27/2022,2/27/2022 6:30,Completed,2/24/2022 18:11,2/24/2022 18:11,,0,0,1
200,05-INSPECTIONS,PID tests,161-5505LDAR,161-5505LDAR-29419,Inspections,Yemil,3/1/2022,3/1/2022 14:00,End time failed,3/2/2022 10:21,,50,6,143,1
200,05-INSPECTIONS,PID tests,081-3801LDAR,081-3801LDAR-27651,Inspections,Yemil,3/2/2022,3/2/2022 8:00,Completed,3/2/2022 14:29,3/2/2022 14:29,,0,0,1
200,08-TURNOVER,Pressure test for welded valves,081-3801LDAR,081-3801LDAR-27652,Operations,Ahaim,3/15/2022,3/15/2022 8:00,Completed,3/2/2022 14:29,3/2/2022 14:29,,0,0,1
200,08-TURNOVER,Leak test,161-3102BLDAR,161-3102BLDAR-29253,Operations,Balex,3/15/2022,3/15/2022 20:00,Not started,,,,3,213,1
